project_code,major_name,plan_end_time,state,stage,area,project_tag,region_tag,headquarter_tag,profession_tag,sum of danger_number,count of risk_level=1,count of risk_level=2,count of risk_level=3
ZRH(ZB)-1903-L01-B01-000-067,消防专业,2020/8/28 0:00,1,运营阶段,公共区域,泉州晋江物流园,华南区域,菜鸟物流,仓储物流,30,1,27,2
ZRH(ZB)-1903-L01-B01-000-067,燃气专业,2020/8/28 0:00,1,施工阶段,公共区域,泉州晋江物流园,华南区域,菜鸟物流,仓储物流,2,0,2,0
ZRH(ZB)-1903-L01-B01-000-067,燃气专业,2020/8/28 0:00,1,运营阶段,公共区域,泉州晋江物流园,华南区域,菜鸟物流,仓储物流,14,2,11,1
ZRH(ZB)-1903-L01-B01-000-067,电气专业,2020/8/28 0:00,1,运营阶段,公共区域,泉州晋江物流园,华南区域,菜鸟物流,仓储物流,13,0,13,0
ZRH(ZB)-1903-L01-B01-000-068,消防专业,2020/8/28 0:00,1,运营阶段,公共区域,浙江嘉兴物流园,华东区域,菜鸟物流,仓储物流,88,0,88,0
ZRH(ZB)-1903-L01-B01-000-070,消防专业,2020/9/1 0:00,1,施工阶段,公共区域,成都新都物流园,华西区域,菜鸟物流,仓储物流,7,0,7,0
ZRH(ZB)-1903-L01-B01-000-070,消防专业,2020/9/1 0:00,1,运营阶段,公共区域,成都新都物流园,华西区域,菜鸟物流,仓储物流,43,0,43,0
ZRH(ZB)-1903-L01-B01-000-071,消防专业,2020/9/3 0:00,1,施工阶段,公共区域,成都双流物流园,华西区域,菜鸟物流,仓储物流,1,0,1,0
ZRH(ZB)-1903-L01-B01-000-071,消防专业,2020/9/3 0:00,1,运营阶段,公共区域,成都双流物流园,华西区域,菜鸟物流,仓储物流,50,0,50,0
ZRH(ZB)-1903-L01-B01-000-085,消防专业,2020/9/21 0:00,1,施工阶段,公共区域,华东锡山邮政仓,华东区域,菜鸟物流,仓储物流,4,1,2,1
ZRH(ZB)-1903-L01-B01-000-085,消防专业,2020/9/21 0:00,1,运营阶段,公共区域,华东锡山邮政仓,华东区域,菜鸟物流,仓储物流,15,9,6,0
ZRH(ZB)-1903-L01-B01-000-085,电气专业,2020/9/21 0:00,1,施工阶段,公共区域,华东锡山邮政仓,华东区域,菜鸟物流,仓储物流,1,1,0,0
ZRH(ZB)-1903-L01-B01-000-085,电气专业,2020/9/21 0:00,1,运营阶段,公共区域,华东锡山邮政仓,华东区域,菜鸟物流,仓储物流,1,1,0,0
ZRH(ZB)-1903-L01-B01-000-086,消防专业,2020/9/23 0:00,1,施工阶段,公共区域,华东虎丘心怡仓,华东区域,菜鸟物流,仓储物流,5,3,2,0
ZRH(ZB)-1903-L01-B01-000-086,消防专业,2020/9/23 0:00,1,运营阶段,公共区域,华东虎丘心怡仓,华东区域,菜鸟物流,仓储物流,5,1,4,0
ZRH(ZB)-1903-L01-B01-000-086,电气专业,2020/9/23 0:00,1,运营阶段,公共区域,华东虎丘心怡仓,华东区域,菜鸟物流,仓储物流,3,2,1,0
ZRH(ZB)-1903-L01-B01-000-088,消防专业,2020/9/29 0:00,1,运营阶段,公共区域,华东奉贤北领仓,华东区域,菜鸟物流,仓储物流,36,11,22,3
ZRH(ZB)-1903-L01-B01-000-090,消防专业,2020/9/24 0:00,1,施工阶段,租户区域,华东新吴心怡仓,华东区域,菜鸟物流,仓储物流,2,2,0,0
ZRH(ZB)-1903-L01-B01-000-090,消防专业,2020/9/24 0:00,1,运营阶段,租户区域,华东新吴心怡仓,华东区域,菜鸟物流,仓储物流,9,6,3,0
ZRH(ZB)-1903-L01-B01-000-105,消防专业,2020/9/22 0:00,1,运营阶段,公共区域,上海基森仓GS、G1,华东区域,菜鸟物流,仓储物流,8,2,6,0
ZRH(ZB)-1903-L01-B01-000-105,电气专业,2020/9/22 0:00,1,运营阶段,公共区域,上海基森仓GS、G1,华东区域,菜鸟物流,仓储物流,3,0,2,1
ZRH(ZB)-1903-L01-B01-000-106,消防专业,2020/9/23 0:00,1,运营阶段,公共区域,上海基森仓G8,华东区域,菜鸟物流,仓储物流,7,4,3,0
ZRH(ZB)-1903-L01-B01-000-106,电气专业,2020/9/23 0:00,1,运营阶段,公共区域,上海基森仓G8,华东区域,菜鸟物流,仓储物流,5,2,2,1
ZRH(ZB)-1903-L01-B01-000-110,消防专业,2020/9/24 0:00,1,运营阶段,公共区域,上海捷利货运仓,华东区域,菜鸟物流,仓储物流,13,3,8,2
ZRH(ZB)-1903-L01-B01-000-110,电气专业,2020/9/24 0:00,1,运营阶段,公共区域,上海捷利货运仓,华东区域,菜鸟物流,仓储物流,5,0,4,1
ZRH(ZB)-1903-L01-B01-000-117,消防专业,2020/9/29 0:00,1,施工阶段,公共区域,淮安配送中心(日日顺-清河-大家电),华东区域,菜鸟物流,仓储物流,1,0,1,0
ZRH(ZB)-1903-L01-B01-000-117,消防专业,2020/9/29 0:00,1,施工阶段,租户区域,淮安配送中心(日日顺-清河-大家电),华东区域,菜鸟物流,仓储物流,3,2,1,0
ZRH(ZB)-1903-L01-B01-000-117,消防专业,2020/9/29 0:00,1,运营阶段,公共区域,淮安配送中心(日日顺-清河-大家电),华东区域,菜鸟物流,仓储物流,8,1,7,0
ZRH(ZB)-1903-L01-B01-000-117,消防专业,2020/9/29 0:00,1,运营阶段,租户区域,淮安配送中心(日日顺-清河-大家电),华东区域,菜鸟物流,仓储物流,11,7,4,0
ZRH(ZB)-1903-L01-B01-000-124,消防专业,2020/9/25 0:00,1,施工阶段,公共区域,菜鸟大件宿迁安得仓,华东区域,菜鸟物流,仓储物流,3,2,1,0
ZRH(ZB)-1903-L01-B01-000-124,消防专业,2020/9/25 0:00,1,运营阶段,公共区域,菜鸟大件宿迁安得仓,华东区域,菜鸟物流,仓储物流,4,2,2,0
ZRH(ZB)-1903-L01-B01-000-128,消防专业,2020/9/26 0:00,1,施工阶段,租户区域,零售通宿迁城市仓,华东区域,菜鸟物流,仓储物流,1,0,1,0
ZRH(ZB)-1903-L01-B01-000-128,消防专业,2020/9/26 0:00,1,设计阶段,租户区域,零售通宿迁城市仓,华东区域,菜鸟物流,仓储物流,1,0,1,0
ZRH(ZB)-1903-L01-B01-000-128,消防专业,2020/9/26 0:00,1,运营阶段,租户区域,零售通宿迁城市仓,华东区域,菜鸟物流,仓储物流,22,11,11,0
ZRH(ZB)-1903-L01-B01-000-129,消防专业,2020/9/22 0:00,1,施工阶段,公共区域,零售通无锡城市仓,华东区域,菜鸟物流,仓储物流,1,1,0,0
ZRH(ZB)-1903-L01-B01-000-129,消防专业,2020/9/22 0:00,1,运营阶段,公共区域,零售通无锡城市仓,华东区域,菜鸟物流,仓储物流,14,11,3,0
ZRH(ZB)-1903-L01-B01-000-129,消防专业,2020/9/22 0:00,1,运营阶段,租户区域,零售通无锡城市仓,华东区域,菜鸟物流,仓储物流,4,3,1,0
ZRH(ZB)-1903-L01-B01-000-131,消防专业,2020/9/28 0:00,1,施工阶段,公共区域,淮安分拨中心,华东区域,菜鸟物流,仓储物流,4,1,3,0
ZRH(ZB)-1903-L01-B01-000-131,消防专业,2020/9/28 0:00,1,运营阶段,公共区域,淮安分拨中心,华东区域,菜鸟物流,仓储物流,15,7,8,0
ZRH(ZB)-1903-L01-B01-000-143,消防专业,2020/9/22 0:00,1,施工阶段,公共区域,上海基森仓G2,华东区域,菜鸟物流,仓储物流,1,0,0,1
ZRH(ZB)-1903-L01-B01-000-143,消防专业,2020/9/22 0:00,1,运营阶段,公共区域,上海基森仓G2,华东区域,菜鸟物流,仓储物流,4,1,3,0
ZRH(ZB)-1903-L01-B01-000-143,电气专业,2020/9/22 0:00,1,运营阶段,公共区域,上海基森仓G2,华东区域,菜鸟物流,仓储物流,1,1,0,0
ZRH(ZB)-1903-L01-B01-000-151,消防专业,2020/10/12 0:00,1,运营阶段,公共区域,心怡济南商超仓,华北区域,菜鸟物流,仓储物流,19,4,14,1
ZRH(ZB)-1903-L01-B01-000-151,电气专业,2020/10/12 0:00,1,运营阶段,公共区域,心怡济南商超仓,华北区域,菜鸟物流,仓储物流,2,0,2,0
ZRH(ZB)-1903-L01-B01-000-152,消防专业,2020/10/14 0:00,1,运营阶段,公共区域,百世物流北京顺义仓,华北区域,菜鸟物流,仓储物流,9,4,5,0
ZRH(ZB)-1903-L01-B01-000-152,电气专业,2020/10/14 0:00,1,运营阶段,公共区域,百世物流北京顺义仓,华北区域,菜鸟物流,仓储物流,5,0,4,1
ZRH(ZB)-1903-L01-B01-000-153,消防专业,2020/10/17 0:00,1,施工阶段,租户区域,心怡天津商超仓,华北区域,菜鸟物流,仓储物流,1,0,1,0
ZRH(ZB)-1903-L01-B01-000-153,消防专业,2020/10/17 0:00,1,运营阶段,公共区域,心怡天津商超仓,华北区域,菜鸟物流,仓储物流,25,6,17,2
ZRH(ZB)-1903-L01-B01-000-154,消防专业,2020/11/17 0:00,1,施工阶段,公共区域,浙江绍兴市上虞区物流园,华东区域,菜鸟物流,仓储物流,1,1,0,0
ZRH(ZB)-1903-L01-B01-000-154,消防专业,2020/11/17 0:00,1,运营阶段,公共区域,浙江绍兴市上虞区物流园,华东区域,菜鸟物流,仓储物流,25,1,24,0
ZRH(ZB)-1903-L01-B01-000-154,电气专业,2020/11/17 0:00,1,施工阶段,公共区域,浙江绍兴市上虞区物流园,华东区域,菜鸟物流,仓储物流,2,0,2,0
ZRH(ZB)-1903-L01-B01-000-154,电气专业,2020/11/17 0:00,1,运营阶段,公共区域,浙江绍兴市上虞区物流园,华东区域,菜鸟物流,仓储物流,4,0,4,0
ZRH(ZB)-1903-L01-B01-000-155,消防专业,2020/11/18 0:00,1,运营阶段,公共区域,无锡空港物流园,华东区域,菜鸟物流,仓储物流,32,0,32,0
ZRH(ZB)-1903-L01-B01-000-156,消防专业,2020/11/19 0:00,1,运营阶段,公共区域,武汉黄陂物流园,华中区域,菜鸟物流,仓储物流,29,0,29,0
ZRH(ZB)-1903-L01-B01-000-157,消防专业,2020/11/20 0:00,1,运营阶段,公共区域,武汉江夏物流园,华中区域,菜鸟物流,仓储物流,23,0,23,0
ZRH(ZB)-1903-L01-B01-000-158,消防专业,2020/11/21 0:00,1,运营阶段,公共区域,郑州空港物流园,华北区域,菜鸟物流,仓储物流,49,0,49,0
ZRH(ZB)-1903-L01-B01-000-158,电气专业,2020/11/21 0:00,1,运营阶段,公共区域,郑州空港物流园,华北区域,菜鸟物流,仓储物流,1,0,1,0
ZRH(ZB)-1903-L01-B01-000-160,消防专业,2020/11/23 0:00,1,运营阶段,公共区域,西安沣东物流园,华西区域,菜鸟物流,仓储物流,39,1,38,0
ZRH(ZB)-1903-L01-B01-000-161,消防专业,2020/11/25 0:00,1,运营阶段,公共区域,沈阳浑南物流园,东北区域,菜鸟物流,仓储物流,50,0,50,0
ZRH(ZB)-1903-L01-B01-000-164,消防专业,2020/11/30 0:00,1,运营阶段,公共区域,广州增城物流园,华南区域,菜鸟物流,仓储物流,58,0,58,0
ZRH(ZB)-1903-L01-B01-000-165,消防专业,2020/11/21 0:00,1,施工阶段,公共区域,郑州保税物流园,华中区域,菜鸟物流,仓储物流,1,0,1,0
ZRH(ZB)-1903-L01-B01-000-165,消防专业,2020/11/21 0:00,1,运营阶段,公共区域,郑州保税物流园,华中区域,菜鸟物流,仓储物流,47,0,46,1
ZRH(ZB)-1903-L01-B01-000-165,电气专业,2020/11/21 0:00,1,运营阶段,公共区域,郑州保税物流园,华中区域,菜鸟物流,仓储物流,1,0,1,0
ZRH(ZB)-1904-L01-A01-000-005,其他专业,2020/5/13 0:00,1,运营,公共区域,西咸万象汇,华西大区,华润置地,综合体,18,6,9,0
ZRH(ZB)-1904-L01-A01-000-005,其他专业,2020/5/13 0:00,1,运营,租户区域,西咸万象汇,华西大区,华润置地,综合体,12,9,3,0
ZRH(ZB)-1904-L01-A01-000-005,电梯专业,2020/5/13 0:00,1,运营阶段,井道,西咸万象汇,华西大区,华润置地,综合体,6,2,3,1
ZRH(ZB)-1904-L01-A01-000-005,电梯专业,2020/5/13 0:00,1,运营阶段,扶手带与围裙板,西咸万象汇,华西大区,华润置地,综合体,2,1,1,0
ZRH(ZB)-1904-L01-A01-000-005,电梯专业,2020/5/13 0:00,1,运营阶段,监控和安全装置,西咸万象汇,华西大区,华润置地,综合体,1,0,0,1
ZRH(ZB)-1904-L01-A01-000-005,电梯专业,2020/5/13 0:00,1,运营阶段,轿厢与对重,西咸万象汇,华西大区,华润置地,综合体,3,0,3,0
ZRH(ZB)-1904-L01-A01-000-005,电梯专业,2020/5/13 0:00,1,运营阶段,轿门与层门,西咸万象汇,华西大区,华润置地,综合体,1,1,0,0
ZRH(ZB)-1904-L01-A01-000-005,电梯专业,2020/5/13 0:00,1,运营阶段,运行与标识,西咸万象汇,华西大区,华润置地,综合体,4,2,1,1
ZRH(ZB)-1904-L01-A01-000-005,电梯专业,2020/5/13 0:00,1,运营阶段,驱动与转向站,西咸万象汇,华西大区,华润置地,综合体,2,0,2,0
ZRH(ZB)-1904-L01-A01-000-006,其他专业,2020/5/19 0:00,1,运营,公共区域,重庆万象城,华西大区,华润置地,综合体,26,7,15,0
ZRH(ZB)-1904-L01-A01-000-006,其他专业,2020/5/19 0:00,1,运营,租户区域,重庆万象城,华西大区,华润置地,综合体,7,2,4,1
ZRH(ZB)-1904-L01-A01-000-006,水务专业,2020/5/19 0:00,1,运营,租户区域,重庆万象城,华西大区,华润置地,综合体,1,0,0,1
ZRH(ZB)-1904-L01-A01-000-006,电梯专业,2020/5/19 0:00,1,运营,公共区域,重庆万象城,华西大区,华润置地,综合体,5,3,2,0
ZRH(ZB)-1904-L01-A01-000-007,其他专业,2020/5/22 0:00,1,运营,公共区域,弹子石万象汇,华西大区,华润置地,综合体,21,10,5,3
ZRH(ZB)-1904-L01-A01-000-007,其他专业,2020/5/22 0:00,1,运营,租户区域,弹子石万象汇,华西大区,华润置地,综合体,11,6,3,2
ZRH(ZB)-1904-L01-A01-000-008,其他专业,2020/5/27 0:00,1,运营,公共区域,泸州万象汇,华西大区,华润置地,综合体,19,10,5,4
ZRH(ZB)-1904-L01-A01-000-008,其他专业,2020/5/27 0:00,1,运营,租户区域,泸州万象汇,华西大区,华润置地,综合体,10,4,4,2
ZRH(ZB)-1904-L01-A01-000-009,其他专业,2020/6/1 0:00,1,运营,公共区域,成都万象城,华西大区,华润置地,综合体,14,4,9,1
ZRH(ZB)-1904-L01-A01-000-009,其他专业,2020/6/1 0:00,1,运营,租户区域,成都万象城,华西大区,华润置地,综合体,11,3,5,3
ZRH(ZB)-1904-L01-A01-000-009,电梯专业,2020/6/1 0:00,1,运营,公共区域,成都万象城,华西大区,华润置地,综合体,4,0,1,2
ZRH(ZB)-1904-L01-A01-000-009,电梯专业,2020/6/1 0:00,1,运营阶段,井道,成都万象城,华西大区,华润置地,综合体,9,2,7,0
ZRH(ZB)-1904-L01-A01-000-009,电梯专业,2020/6/1 0:00,1,运营阶段,扶手带与围裙板,成都万象城,华西大区,华润置地,综合体,4,2,2,0
ZRH(ZB)-1904-L01-A01-000-009,电梯专业,2020/6/1 0:00,1,运营阶段,机房,成都万象城,华西大区,华润置地,综合体,3,0,2,1
ZRH(ZB)-1904-L01-A01-000-009,电梯专业,2020/6/1 0:00,1,运营阶段,监控和安全装置,成都万象城,华西大区,华润置地,综合体,2,0,0,2
ZRH(ZB)-1904-L01-A01-000-009,电梯专业,2020/6/1 0:00,1,运营阶段,轿厢与对重,成都万象城,华西大区,华润置地,综合体,3,2,1,0
ZRH(ZB)-1904-L01-A01-000-009,电梯专业,2020/6/1 0:00,1,运营阶段,轿门与层门,成都万象城,华西大区,华润置地,综合体,4,2,1,1
ZRH(ZB)-1904-L01-A01-000-009,电梯专业,2020/6/1 0:00,1,运营阶段,运行与标识,成都万象城,华西大区,华润置地,综合体,2,0,2,0
ZRH(ZB)-1904-L01-A01-000-009,电气专业,2020/6/1 0:00,1,运营阶段,公共区域,成都万象城,华西大区,华润置地,综合体,17,6,9,2
ZRH(ZB)-1904-L01-A01-000-009,电气专业,2020/6/1 0:00,1,运营阶段,租户区域,成都万象城,华西大区,华润置地,综合体,2,0,1,1
ZRH(ZB)-2002-L01-A01-001-001,其他专业,2020/6/19 0:00,1,施工,公共区域,天津万象城,华北大区,华润置地,综合体,5,1,4,0
ZRH(ZB)-2002-L01-A01-001-001,其他专业,2020/6/19 0:00,1,运营,公共区域,天津万象城,华北大区,华润置地,综合体,24,3,6,0
ZRH(ZB)-2002-L01-A01-001-001,其他专业,2020/6/19 0:00,1,运营,租户区域,天津万象城,华北大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2002-L01-A01-001-001,消防专业,2020/6/19 0:00,1,施工,公共区域,天津万象城,华北大区,华润置地,综合体,24,0,2,0
ZRH(ZB)-2002-L01-A01-001-001,消防专业,2020/6/19 0:00,1,运营,公共区域,天津万象城,华北大区,华润置地,综合体,81,10,42,10
ZRH(ZB)-2002-L01-A01-001-001,消防专业,2020/6/19 0:00,1,运营,租户区域,天津万象城,华北大区,华润置地,综合体,33,0,17,0
ZRH(ZB)-2002-L01-A01-001-001,燃气专业,2020/6/19 0:00,1,施工,租户区域,天津万象城,华北大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2002-L01-A01-001-001,燃气专业,2020/6/19 0:00,1,运营,公共区域,天津万象城,华北大区,华润置地,综合体,4,2,2,0
ZRH(ZB)-2002-L01-A01-001-001,燃气专业,2020/6/19 0:00,1,运营,租户区域,天津万象城,华北大区,华润置地,综合体,16,7,8,1
ZRH(ZB)-2002-L01-A01-001-001,电气专业,2020/6/19 0:00,1,施工,公共区域,天津万象城,华北大区,华润置地,综合体,7,0,7,0
ZRH(ZB)-2002-L01-A01-001-001,电气专业,2020/6/19 0:00,1,运营,公共区域,天津万象城,华北大区,华润置地,综合体,9,2,4,1
ZRH(ZB)-2002-L01-A01-001-001,电气专业,2020/6/19 0:00,1,运营,租户区域,天津万象城,华北大区,华润置地,综合体,13,4,5,3
ZRH(ZB)-2002-L01-A01-002-001,其他专业,2020/5/29 0:00,1,施工,公共区域,太原万象城,华北大区,华润置地,综合体,13,2,9,1
ZRH(ZB)-2002-L01-A01-002-001,其他专业,2020/5/29 0:00,1,运营,公共区域,太原万象城,华北大区,华润置地,综合体,7,5,2,0
ZRH(ZB)-2002-L01-A01-002-001,消防专业,2020/5/29 0:00,1,施工,公共区域,太原万象城,华北大区,华润置地,综合体,266,4,21,8
ZRH(ZB)-2002-L01-A01-002-001,消防专业,2020/5/29 0:00,1,施工,租户区域,太原万象城,华北大区,华润置地,综合体,9,0,2,1
ZRH(ZB)-2002-L01-A01-002-001,消防专业,2020/5/29 0:00,1,设计,公共区域,太原万象城,华北大区,华润置地,综合体,2,0,2,0
ZRH(ZB)-2002-L01-A01-002-001,消防专业,2020/5/29 0:00,1,设计,租户区域,太原万象城,华北大区,华润置地,综合体,2,0,2,0
ZRH(ZB)-2002-L01-A01-002-001,消防专业,2020/5/29 0:00,1,运营,公共区域,太原万象城,华北大区,华润置地,综合体,227,7,65,24
ZRH(ZB)-2002-L01-A01-002-001,消防专业,2020/5/29 0:00,1,运营,租户区域,太原万象城,华北大区,华润置地,综合体,93,0,15,1
ZRH(ZB)-2002-L01-A01-003-001,其他专业,2020/5/9 0:00,1,施工,公共区域,临沂万象汇,华北大区,华润置地,综合体,41,4,14,4
ZRH(ZB)-2002-L01-A01-003-001,其他专业,2020/5/9 0:00,1,施工,租户区域,临沂万象汇,华北大区,华润置地,综合体,6,0,6,0
ZRH(ZB)-2002-L01-A01-003-001,其他专业,2020/5/9 0:00,1,设计,公共区域,临沂万象汇,华北大区,华润置地,综合体,8,2,6,0
ZRH(ZB)-2002-L01-A01-003-001,其他专业,2020/5/9 0:00,1,运营,公共区域,临沂万象汇,华北大区,华润置地,综合体,18,1,8,2
ZRH(ZB)-2002-L01-A01-003-001,其他专业,2020/5/9 0:00,1,运营,租户区域,临沂万象汇,华北大区,华润置地,综合体,2,1,1,0
ZRH(ZB)-2002-L01-A01-003-001,在建专业,2020/5/9 0:00,1,施工,租户区域,临沂万象汇,华北大区,华润置地,综合体,4,1,1,0
ZRH(ZB)-2002-L01-A01-003-001,在建专业,2020/5/9 0:00,1,运营,公共区域,临沂万象汇,华北大区,华润置地,综合体,1,1,0,0
ZRH(ZB)-2002-L01-A01-003-001,暖通专业,2020/5/9 0:00,1,运营,公共区域,临沂万象汇,华北大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2002-L01-A01-003-001,水务专业,2020/5/9 0:00,1,设计,公共区域,临沂万象汇,华北大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2002-L01-A01-003-001,消防专业,2020/5/9 0:00,1,施工,公共区域,临沂万象汇,华北大区,华润置地,综合体,119,12,41,8
ZRH(ZB)-2002-L01-A01-003-001,消防专业,2020/5/9 0:00,1,施工,租户区域,临沂万象汇,华北大区,华润置地,综合体,4,0,2,2
ZRH(ZB)-2002-L01-A01-003-001,消防专业,2020/5/9 0:00,1,施工阶段,公共区域,临沂万象汇,华北大区,华润置地,综合体,4,0,2,2
ZRH(ZB)-2002-L01-A01-003-001,消防专业,2020/5/9 0:00,1,装修,公共区域,临沂万象汇,华北大区,华润置地,综合体,164,0,2,0
ZRH(ZB)-2002-L01-A01-003-001,消防专业,2020/5/9 0:00,1,装修,租户区域,临沂万象汇,华北大区,华润置地,综合体,3,0,3,0
ZRH(ZB)-2002-L01-A01-003-001,消防专业,2020/5/9 0:00,1,设计,公共区域,临沂万象汇,华北大区,华润置地,综合体,19,2,2,4
ZRH(ZB)-2002-L01-A01-003-001,消防专业,2020/5/9 0:00,1,运营,公共区域,临沂万象汇,华北大区,华润置地,综合体,75,4,27,15
ZRH(ZB)-2002-L01-A01-003-001,消防专业,2020/5/9 0:00,1,运营,租户区域,临沂万象汇,华北大区,华润置地,综合体,25,0,13,1
ZRH(ZB)-2002-L01-A01-003-001,消防专业,2020/5/9 0:00,1,运营阶段,公共区域,临沂万象汇,华北大区,华润置地,综合体,2,1,1,0
ZRH(ZB)-2002-L01-A01-003-001,燃气专业,2020/5/9 0:00,1,施工,公共区域,临沂万象汇,华北大区,华润置地,综合体,7,0,6,1
ZRH(ZB)-2002-L01-A01-003-001,燃气专业,2020/5/9 0:00,1,施工,租户区域,临沂万象汇,华北大区,华润置地,综合体,7,2,5,0
ZRH(ZB)-2002-L01-A01-003-001,燃气专业,2020/5/9 0:00,1,设计,租户区域,临沂万象汇,华北大区,华润置地,综合体,1,0,1,0
ZRH(ZB)-2002-L01-A01-003-001,燃气专业,2020/5/9 0:00,1,运营,公共区域,临沂万象汇,华北大区,华润置地,综合体,3,3,0,0
ZRH(ZB)-2002-L01-A01-003-001,燃气专业,2020/5/9 0:00,1,运营,租户区域,临沂万象汇,华北大区,华润置地,综合体,9,1,8,0
